"","team","W","L","W_L_ratio","SRS","SOS","TM_pt","OPPO_pt","PT_Ratio","Poss","True_S"
"292","Towson",5,24,0.172,-11.43,-3.43,1803,2035,0.885995085995086,NA,0.485
"293","Troy",12,18,0.4,-10.8,-6.42,2244,2324,0.965576592082616,NA,0.543
"294","Tulane",10,18,0.357,-6.78,0.55,1864,2039,0.91417361451692,NA,0.519
"295","Tulsa",9,20,0.31,0.76,1.66,2070,2096,0.987595419847328,NA,0.526
"296","UCLA",18,11,0.621,9.16,7.09,2138,2078,1.0288739172281,NA,0.547
"297","Utah State",24,8,0.75,12.75,-1.47,2315,1848,1.25270562770563,NA,0.604
"298","Utah",29,6,0.829,14.01,4.54,2379,2005,1.18653366583541,NA,0.597
"299","Valparaiso",15,16,0.484,-3.33,-0.19,2178,2265,0.96158940397351,NA,0.556
"300","Vanderbilt",20,14,0.588,13.53,7.3,2420,2208,1.09601449275362,NA,0.571
"301","Vermont",25,7,0.781,7.8,-1.95,2299,1987,1.15702063412179,NA,0.54
"302","Villanova",24,8,0.75,19.06,8.43,2336,1996,1.17034068136273,NA,0.539
"303","Virginia Commonwealth",19,13,0.594,2.01,-1.52,2240,2127,1.05312646920545,NA,0.531
"304","VMI",9,18,0.333,-17.19,-8.15,1748,1893,0.923402007395668,NA,0.508
"305","Virginia Tech",16,14,0.533,5.63,5.79,2056,2061,0.997573993207181,NA,0.502
"306","Virginia",14,15,0.483,7.49,10.62,2112,2203,0.958692691783931,NA,0.519
"307","Wagner",13,17,0.433,-9.87,-6.94,1862,1950,0.954871794871795,NA,0.493
"308","Wake Forest",27,6,0.818,20.24,10.27,2801,2441,1.14748054076198,NA,0.584
"309","Washington State",12,16,0.429,6.39,7.39,1566,1594,0.982434127979925,NA,0.48
"310","Washington",29,6,0.829,19.77,7.66,3026,2596,1.16563944530046,NA,0.574
"311","Weber State",14,16,0.467,-7.58,-5.62,1957,2000,0.9785,NA,0.528
"312","West Virginia",24,11,0.686,11.76,7.62,2501,2356,1.06154499151104,NA,0.564
"313","Western Carolina",8,22,0.267,-12.91,-2.54,2094,2259,0.926958831341301,NA,0.495
"314","Western Illinois",11,17,0.393,-5.78,-1.58,1879,1921,0.978136387298282,NA,0.546
"315","Western Kentucky",22,9,0.71,5.01,-0.49,2388,2207,1.08201178069778,NA,0.554
"316","Western Michigan",20,13,0.606,7.23,2.01,2407,2217,1.08570139828597,NA,0.533
"317","Wichita State",22,10,0.688,9.61,4.36,2300,2132,1.07879924953096,NA,0.576
"318","William & Mary",8,21,0.276,-12.1,-2.13,1880,2129,0.883043682480038,NA,0.513
"319","Winthrop",27,6,0.818,0.48,-6.65,2245,1961,1.14482406935237,NA,0.543
"320","Wisconsin",25,9,0.735,16.76,9.61,2290,2047,1.11871030776746,NA,0.542
"321","Wofford",14,14,0.5,-6.42,-3.76,2040,1961,1.04028556858746,NA,0.541
"322","Wright State",15,15,0.5,-0.32,0.35,1918,1938,0.989680082559339,NA,0.541
"323","Wyoming",15,13,0.536,3.91,3.91,1986,1986,1,NA,0.53
"324","Xavier",17,12,0.586,6.96,1.9,2033,1886,1.0779427359491,NA,0.562
"325","Yale",11,16,0.407,-5.45,-2.82,1831,1902,0.96267087276551,NA,0.514
"326","Youngstown State",5,23,0.179,-14.41,-0.72,1681,2005,0.838403990024938,NA,0.493
