"","team","W","L","W_L_ratio","SRS","SOS","TM_pt","OPPO_pt","PT_Ratio","Poss","True_S"
"288","Texas A&M",24,10,0.706,15.24,9.8,2426,2192,1.10675182481752,66.7,0.534
"289","Texas-Arlington",16,14,0.533,-8.06,-3.97,2216,2205,1.00498866213152,72.1,0.526
"290","Texas Christian",13,19,0.406,-0.25,4.15,2169,2269,0.9559277214632,66,0.548
"291","Texas-El Paso",26,7,0.788,12.66,1.96,2484,2131,1.16564992961051,69.8,0.556
"292","Texas-Rio Grande Valley",6,27,0.182,-17.31,-4.47,2019,2382,0.847607052896725,68.1,0.483
"293","Texas-San Antonio",19,11,0.633,-2.9,-5.44,2121,1983,1.0695915279879,65.2,0.54
"294","Texas Southern",17,16,0.515,-11.12,-11.38,2241,2167,1.03414859252423,69.6,0.532
"295","Texas State",15,16,0.484,-7.38,-3.3,2392,2413,0.991297140489018,75.7,0.515
"296","Texas Tech",19,16,0.543,7.97,8.47,2684,2662,1.00826446280992,72.6,0.53
"297","Texas",24,10,0.706,18.56,7.38,2761,2381,1.15959680806384,73.6,0.536
"298","Toledo",4,28,0.125,-14.39,-0.77,1734,2137,0.811417875526439,61.4,0.487
"299","Towson",10,21,0.323,-8.46,-0.75,2124,2363,0.898857384680491,68.2,0.506
"300","Troy",20,13,0.606,-3.04,-2.31,2467,2378,1.03742640874685,68.7,0.55
"301","Tulane",8,22,0.267,-3.2,1.5,1864,2005,0.929675810473815,65.9,0.492
"302","Tulsa",23,12,0.657,8.46,2.84,2500,2284,1.09457092819615,67.1,0.546
"303","UCLA",14,18,0.438,5.7,7.86,2139,2195,0.974487471526196,65.1,0.547
"304","Utah State",27,8,0.771,13.62,1.23,2559,2097,1.22031473533619,62.5,0.581
"305","Utah Valley",12,18,0.4,-16.18,-9.25,1906,1954,0.975435005117707,65,0.516
"306","Utah",14,17,0.452,4.29,4.16,2059,2058,1.00048590864917,66.2,0.534
"307","Valparaiso",15,17,0.469,-2.9,0.34,2344,2378,0.985702270815812,68.2,0.567
"308","Vanderbilt",24,9,0.727,15.24,7.86,2537,2274,1.11565523306948,69.9,0.568
"309","Vermont",25,10,0.714,-1.26,-6.69,2457,2267,1.08381120423467,67.5,0.528
"310","Villanova",25,8,0.758,16.72,7.75,2700,2404,1.12312811980033,71.9,0.569
"311","Virginia Commonwealth",27,9,0.75,10.23,0.64,2737,2392,1.14423076923077,67.8,0.554
"312","VMI",10,19,0.345,-19.91,-7.21,2569,2799,0.9178277956413,85.5,0.525
"313","Virginia Tech",25,9,0.735,11.65,5.13,2473,2215,1.11647855530474,68.5,0.515
"314","Virginia",15,16,0.484,8.8,6.93,2029,1971,1.02942668696093,63.6,0.516
"315","Wagner",5,26,0.161,-18.05,-8.78,1833,2111,0.868308858360966,67.6,0.494
"316","Wake Forest",20,11,0.645,11.45,8.85,2257,2155,1.04733178654292,70.4,0.506
"317","Washington State",16,15,0.516,5.31,4.65,2229,2190,1.01780821917808,66.8,0.545
"318","Washington",26,10,0.722,15.64,7.49,2851,2519,1.1317983326717,72.8,0.54
"319","Weber State",20,11,0.645,3.71,-1.04,2361,2202,1.07220708446866,68.5,0.557
"320","West Virginia",31,7,0.816,19.16,10.26,2752,2414,1.14001657000828,64,0.529
"321","Western Carolina",22,12,0.647,-1.24,-2.91,2525,2352,1.07355442176871,70.1,0.538
"322","Western Illinois",13,17,0.433,-11.84,-5.84,1771,1804,0.981707317073171,62.4,0.501
"323","Western Kentucky",21,13,0.618,2.32,-2.18,2422,2269,1.0674305861613,65.8,0.546
"324","Western Michigan",18,15,0.545,0.43,-1.17,2287,2195,1.04191343963554,66.6,0.528
"325","Wichita State",25,10,0.714,8.06,1.73,2427,2162,1.12257169287697,64.6,0.55
"326","William & Mary",22,11,0.667,2.82,1.63,2213,2129,1.03945514325975,61.4,0.543
"327","Winthrop",19,14,0.576,-8.68,-7.31,2042,2025,1.00839506172839,66.7,0.451
"328","Wisconsin",24,9,0.727,17.84,7.66,2214,1878,1.17891373801917,59.8,0.548
"329","Wofford",26,9,0.743,4.43,-2.57,2408,2134,1.12839737582006,65.1,0.531
"330","Wright State",20,12,0.625,6.81,0.16,2163,1950,1.10923076923077,62.9,0.55
"331","Wyoming",10,21,0.323,-4.58,3.63,2190,2309,0.948462537895193,72.1,0.525
"332","Xavier",26,9,0.743,16.23,5.94,2793,2433,1.14796547472256,69.7,0.559
"333","Yale",12,19,0.387,-9.94,-5.6,2067,2157,0.958275382475661,67.6,0.512
"334","Youngstown State",8,22,0.267,-6.41,0.4,2002,2092,0.95697896749522,67.5,0.508
