"","team","W","L","W_L_ratio","SRS","SOS","TM_pt","OPPO_pt","PT_Ratio","Poss","True_S"
"292","Towson",8,21,0.276,-10.09,-1.71,1772,2015,0.879404466501241,NA,0.482
"293","Troy",24,7,0.774,4.57,-5.7,2624,2253,1.16466932978251,NA,0.555
"294","Tulane",11,17,0.393,-3.16,1.92,1830,1947,0.939907550077042,NA,0.491
"295","Tulsa",9,20,0.31,1.28,4.62,1982,2079,0.953342953342953,NA,0.518
"296","UCLA",11,17,0.393,3.35,6.82,1863,1960,0.950510204081633,NA,0.529
"297","Utah State",25,4,0.862,9.03,-1.43,2009,1684,1.19299287410926,NA,0.6
"298","Utah",24,9,0.727,11.37,4.53,2134,1893,1.12731114632858,NA,0.563
"299","Valparaiso",18,13,0.581,-0.09,0.01,2217,2201,1.00726942298955,NA,0.53
"300","Vanderbilt",23,10,0.697,15.7,7.58,2414,2146,1.12488350419385,NA,0.552
"301","Vermont",22,9,0.71,-2.75,-6.36,2045,1933,1.05794102431454,NA,0.511
"302","Villanova",18,17,0.514,10.04,8.25,2471,2404,1.02787021630616,NA,0.553
"303","Virginia Commonwealth",23,8,0.742,6.8,-0.17,2202,1986,1.10876132930514,NA,0.551
"304","VMI",6,22,0.214,-19.8,-5.57,1608,1942,0.828012358393409,NA,0.474
"305","Virginia Tech",15,14,0.517,3.29,4.36,1931,1962,0.984199796126402,NA,0.48
"306","Virginia",18,13,0.581,9.07,9.65,2305,2323,0.992251399052949,NA,0.534
"307","Wagner",13,16,0.448,-10.53,-7.13,1932,2024,0.954545454545455,NA,0.503
"308","Wake Forest",21,10,0.677,18.45,11.03,2590,2360,1.09745762711864,NA,0.576
"309","Washington State",13,16,0.448,2.98,5.05,1678,1730,0.969942196531792,NA,0.502
"310","Washington",19,12,0.613,9.46,6.43,2543,2449,1.03838301347489,NA,0.556
"311","Weber State",15,14,0.517,-1.89,-2.15,1980,1927,1.0275038920602,NA,0.55
"312","West Virginia",17,14,0.548,6.08,6.28,2035,2041,0.997060264576188,NA,0.537
"313","Western Carolina",13,15,0.464,-7.17,-3.84,2092,1966,1.06408952187182,NA,0.56
"314","Western Illinois",3,25,0.107,-13.93,-1.15,1844,2204,0.836660617059891,NA,0.534
"315","Western Kentucky",15,13,0.536,1.63,-0.1,2137,1989,1.07440925087984,NA,0.551
"316","Western Michigan",26,5,0.839,12.31,-0.11,2434,2049,1.18789653489507,NA,0.556
"317","Wichita State",21,11,0.656,8.93,2.61,2297,2076,1.10645472061657,NA,0.566
"318","William & Mary",7,21,0.25,-5.76,-0.76,2007,2147,0.934792734047508,NA,0.526
"319","Winthrop",16,12,0.571,-6.28,-6.62,1856,1782,1.04152637485971,NA,0.522
"320","Wisconsin",25,7,0.781,18.96,7.49,2190,1823,1.2013165112452,NA,0.544
"321","Wofford",9,20,0.31,-12.31,-1.92,2118,2266,0.93468667255075,NA,0.534
"322","Wright State",14,14,0.5,-2.1,-0.95,1857,1890,0.982539682539682,NA,0.531
"323","Wyoming",11,17,0.393,5.52,4.55,1959,1932,1.0139751552795,NA,0.526
"324","Xavier",26,11,0.703,13.84,5.84,2635,2339,1.12654980761009,NA,0.543
"325","Yale",12,15,0.444,-4.05,-2.51,1788,1798,0.994438264738598,NA,0.544
"326","Youngstown State",8,20,0.286,-6.67,0.37,1876,2029,0.924593395761459,NA,0.52
