"","team","W","L","W_L_ratio","SRS","SOS","TM_pt","OPPO_pt","PT_Ratio","Poss","True_S"
"287","St. Bonaventure",14,15,0.483,3.44,2.71,2109,2088,1.01005747126437,67.3,0.561
"288","St. Francis (NY)",12,18,0.4,-5.92,-4.75,2108,2143,0.983667755482968,67.6,0.512
"289","St. John's (NY)",17,16,0.515,5.8,7.16,2138,2183,0.979386165826844,67.4,0.473
"290","Stanford",19,15,0.559,11.4,7.37,2397,2260,1.06061946902655,68.3,0.517
"291","Stephen F. Austin",27,5,0.844,4.25,-6.64,2075,1639,1.2660158633313,62.7,0.53
"292","Stetson",15,16,0.484,-6.45,-4.45,2180,2218,0.982867448151488,68.9,0.556
"293","Stony Brook",25,8,0.758,5.6,-4.12,2245,1898,1.18282402528978,64.7,0.535
"294","Syracuse",30,10,0.75,20.3,8.57,2816,2347,1.1998295696634,65.2,0.523
"295","Temple",24,10,0.706,9.52,5.2,2456,2309,1.06366392377653,67.6,0.529
"296","Tennessee-Martin",9,21,0.3,-16.58,-4.19,2008,2295,0.874945533769063,69.5,0.493
"297","Tennessee State",18,15,0.545,-2.17,-1.3,2360,2308,1.02253032928943,68.8,0.543
"298","Tennessee Tech",12,17,0.414,-9.68,-3.31,1878,1951,0.962583290620195,66.2,0.523
"299","Tennessee",20,13,0.606,9,6.03,2189,2091,1.0468675274988,63.1,0.521
"300","Texas A&M-Corpus Christi",6,23,0.207,-11.76,-3.65,1746,1962,0.889908256880734,63.3,0.486
"301","Texas A&M",18,15,0.545,6.5,4.86,2103,2049,1.02635431918009,61.7,0.522
"302","Texas-Arlington",19,14,0.576,0.58,-0.9,2121,2072,1.02364864864865,66.6,0.497
"303","Texas Christian",11,21,0.344,-4.27,4.41,1761,2002,0.87962037962038,61.7,0.47
"304","Texas-El Paso",18,14,0.563,4.63,2.38,2042,1970,1.03654822335025,61.8,0.541
"305","Texas-Rio Grande Valley",16,16,0.5,-13.35,-8.18,2101,2155,0.974941995359629,66,0.52
"306","Texas-San Antonio",10,22,0.313,-6.47,-1,2048,2223,0.9212775528565,65.2,0.505
"307","Texas Southern",17,14,0.548,-2.09,-7.25,2179,2019,1.07924715205547,65.2,0.538
"308","Texas State",12,22,0.353,-6.36,-0.9,2398,2558,0.937451133698202,71.6,0.517
"309","Texas Tech",11,20,0.355,-3.11,4.31,2026,2256,0.898049645390071,68.2,0.501
"310","Texas",16,18,0.471,6.85,6.55,2229,2232,0.998655913978495,66.7,0.497
"311","Toledo",15,13,0.536,-2.43,-3.04,1928,1911,1.00889586603872,66.5,0.531
"312","Towson",18,13,0.581,-1.92,-2.59,2125,2066,1.02855759922556,65.3,0.52
"313","Troy",12,21,0.364,-8.77,-4.01,2046,2203,0.928733545165683,61.9,0.48
"314","Tulane",20,15,0.571,1.87,-1.8,2436,2299,1.05959112657677,65.2,0.527
"315","Tulsa",17,16,0.515,-1.06,0.95,2241,2249,0.996442863494887,67.8,0.527
"316","UCLA",25,10,0.714,12.88,7.82,2604,2427,1.07292954264524,69.6,0.528
"317","Utah State",21,10,0.677,3.79,-0.68,2134,1971,1.08269913749366,62.2,0.562
"318","Utah Valley",14,18,0.438,-11.38,-7.02,2157,2165,0.996304849884527,65.2,0.537
"319","Utah",15,18,0.455,4.74,6.68,2117,2086,1.01486097794823,63.3,0.535
"320","Valparaiso",26,8,0.765,7.15,-1.13,2420,2119,1.14204813591317,65.1,0.594
"321","Vanderbilt",16,17,0.485,6.24,6.03,1991,1984,1.00352822580645,61.4,0.511
"322","Vermont",21,12,0.636,-0.13,-4.46,2097,1954,1.07318321392016,62,0.532
"323","Villanova",20,14,0.588,10.74,8.53,2307,2214,1.0420054200542,67.4,0.529
"324","Virginia Commonwealth",27,9,0.75,16.89,4.47,2770,2323,1.19242359018511,68.6,0.541
"325","VMI",14,17,0.452,-11.4,-7.11,2423,2411,1.00497718788884,73.7,0.527
"326","Virginia Tech",13,19,0.406,1.74,6.27,2248,2393,0.93940660259089,67.8,0.515
"327","Virginia",23,12,0.657,12.89,4.23,2248,1945,1.15578406169666,61.3,0.546
"328","Wagner",19,12,0.613,-3.23,-5.07,2136,2079,1.02741702741703,68,0.518
"329","Wake Forest",13,18,0.419,3.41,6.15,2093,2178,0.960973370064279,69.2,0.525
"330","Washington State",13,19,0.406,6.7,5.26,2061,2015,1.02282878411911,62.4,0.527
"331","Washington",18,16,0.529,7.93,7.22,2309,2285,1.01050328227571,66.1,0.515
"332","Weber State",30,7,0.811,5.87,-5.61,2800,2275,1.23076923076923,65.4,0.603
"333","West Virginia",13,19,0.406,4.6,6.54,2116,2178,0.971533516988062,65.5,0.501
"334","Western Carolina",14,19,0.424,-6.45,-4.42,2288,2299,0.995215311004785,66.7,0.517
"335","Western Illinois",22,9,0.71,-1.87,-5.42,1845,1663,1.10944076969333,58.5,0.548
"336","Western Kentucky",20,16,0.556,-0.65,-1.14,2409,2364,1.01903553299492,67,0.52
"337","Western Michigan",22,13,0.629,0.42,-1.43,2345,2237,1.04827894501565,65.2,0.53
"338","Wichita State",30,9,0.769,14.68,6.09,2720,2385,1.14046121593291,64.9,0.535
"339","William & Mary",13,17,0.433,-4.03,-3.45,2064,2048,1.0078125,63.4,0.571
"340","Winthrop",14,17,0.452,-8.61,-4.43,1859,1897,0.979968371112283,62,0.51
"341","Wisconsin",23,12,0.657,18.76,9.73,2274,1958,1.16138917262513,61.4,0.508
"342","Wofford",13,19,0.406,-6.74,-4.65,1858,1890,0.983068783068783,63.6,0.483
"343","Wright State",23,13,0.639,2.25,-1.15,2233,2105,1.06080760095012,63,0.528
"344","Wyoming",20,14,0.588,5.39,4.61,2074,2010,1.0318407960199,60.8,0.529
"345","Xavier",17,14,0.548,7.7,4.96,2021,1936,1.04390495867769,63.2,0.534
"346","Yale",14,17,0.452,-3.95,-0.81,2079,2056,1.01118677042802,64.1,0.534
"347","Youngstown State",18,16,0.529,-2.14,-0.81,2426,2356,1.02971137521222,67.9,0.526
