"","team","W","L","W_L_ratio","SRS","SOS","TM_pt","OPPO_pt","PT_Ratio","Poss","True_S"
"292","Utah State",23,8,0.742,5.63,-1.7,2076,1800,1.15333333333333,NA,0.552
"293","Utah",21,9,0.7,10.68,5.18,2018,1839,1.09733550842849,NA,0.575
"294","Valparaiso",25,8,0.758,9.38,-1.24,2564,2180,1.17614678899083,NA,0.546
"295","Vanderbilt",17,15,0.531,6.67,7.58,2290,2318,0.987920621225194,NA,0.557
"296","Vermont",21,8,0.724,-3.74,-10.81,2186,1981,1.10348308934881,NA,0.535
"297","Villanova",19,13,0.594,10.71,6.18,2266,2121,1.06836397925507,NA,0.56
"298","Virginia Commonwealth",21,11,0.656,1.2,-2.38,2326,2208,1.05344202898551,NA,0.52
"299","VMI",10,18,0.357,-9.14,0.3,2141,2300,0.930869565217391,NA,0.507
"300","Virginia Tech",10,18,0.357,2.56,3.99,1943,1983,0.979828542612204,NA,0.52
"301","Virginia",17,12,0.586,13.21,7.9,2308,2154,1.07149489322191,NA,0.548
"302","Wagner",19,10,0.655,-4.45,-9.24,2362,2223,1.06252811515969,NA,0.551
"303","Wake Forest",21,13,0.618,15.25,10.28,2789,2620,1.06450381679389,NA,0.57
"304","Washington State",6,21,0.222,-3.06,6.94,1900,2170,0.875576036866359,NA,0.513
"305","Washington",11,18,0.379,4.39,10.1,2088,2236,0.933810375670841,NA,0.527
"306","Weber State",18,11,0.621,0.36,-1.94,2172,2027,1.07153428712383,NA,0.553
"307","West Virginia",8,20,0.286,-1.37,5.89,2045,2209,0.925758261656858,NA,0.51
"308","Western Carolina",12,16,0.429,-7.89,-3.01,2180,2177,1.00137804317869,NA,0.539
"309","Western Illinois",12,16,0.429,-7.45,-3.07,2061,2086,0.988015340364334,NA,0.534
"310","Western Kentucky",28,4,0.875,10.46,-0.28,2491,2069,1.20396326727888,NA,0.567
"311","Western Michigan",17,13,0.567,0.72,-0.42,2206,2172,1.01565377532228,NA,0.53
"312","Wichita State",15,15,0.5,0.81,0.15,2186,2166,1.00923361034164,NA,0.562
"313","William & Mary",10,19,0.345,-6.08,-1.16,1827,1950,0.936923076923077,NA,0.481
"314","Winthrop",19,12,0.613,-6.54,-8.21,2092,2018,1.03666997026759,NA,0.508
"315","Wisconsin",19,13,0.594,10.09,9.22,2144,2101,1.02046644455021,NA,0.54
"316","Wofford",11,18,0.379,-7.03,1.13,1939,2002,0.968531468531469,NA,0.474
"317","Wright State",17,11,0.607,0.99,-1.6,2064,1981,1.04189803129732,NA,0.584
"318","Wyoming",22,9,0.71,8.62,2.72,2324,2129,1.09159229685298,NA,0.539
"319","Xavier",26,6,0.813,13.9,4.09,2317,2003,1.15676485272092,NA,0.55
"320","Yale",21,11,0.656,-0.08,-5.32,2394,2255,1.06164079822616,NA,0.531
"321","Youngstown State",5,23,0.179,-12.89,-0.16,1808,2100,0.860952380952381,NA,0.496
